Rainbow Team,Page,Link Text,Link,Status,Problem,Sessions,Org(s)
Red,https://www.gov.uk/driving-medical-conditions/what-dvla-will-decide,Driving Mobility,https://www.drivingmobility.org.uk/,403,"Blocked, but may work in a browser.",2980,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/driving-medical-conditions/what-dvla-will-decide,Research Institute for Disabled Consumers,https://www.ridc.org.uk/content/car-controls,403,"Blocked, but may work in a browser.",2980,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/shared-ownership-scheme/finding-shared-ownership-home,find a shared ownership home in London on the Homes for Londoners website,https://www.london.gov.uk/programmes-strategies/housing-and-land/homes-londoners/homes-londoners-property-search,403,"Blocked, but may work in a browser.",2938,Homes England
Red,https://www.gov.uk/apply-for-northern-ireland-pet-travel-document,Start now,https://take-your-pet-from-gb-to-ni.service.gov.uk,500,This link redirects into an authentication journey that cannot be reliably checked by this script.,2882,Animal and Plant Health Agency
Red,https://www.gov.uk/assured-tenancy-agreements-a-guide-for-landlords/if-a-tenant-wants-a-pet-to-live-with-them,the police,https://www.police.uk/pu/contact-us/,403,"Blocked, but may work in a browser.",2847,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/registering-land-or-property-with-land-registry/register-for-the-first-time,registration fee,http://www.landregistry.gov.uk/professional/fees/fees-calculator,403,"Blocked, but may work in a browser.",2790,HM Land Registry
Red,https://www.gov.uk/garden-waste-disposal,Find a postcode on Royal Mail&#39;s postcode finder,https://www.royalmail.com/find-a-postcode,403,"Blocked, but may work in a browser.",2673,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/find-weighbridge,Find a postcode on Royal Mail&#39;s postcode finder,https://www.royalmail.com/find-a-postcode,403,"Blocked, but may work in a browser.",2632,National Highways
Red,https://www.gov.uk/apply-dropped-kerb,Find a postcode on Royal Mail&#39;s postcode finder,https://www.royalmail.com/find-a-postcode,403,"Blocked, but may work in a browser.",2608,Department for Transport
Red,https://www.gov.uk/recycling-bin,Find a postcode on Royal Mail&#39;s postcode finder,https://www.royalmail.com/find-a-postcode,403,"Blocked, but may work in a browser.",2583,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/driving-medical-conditions/renewing-or-reapplying-for-your-licence,Driving Mobility,https://www.drivingmobility.org.uk/,403,"Blocked, but may work in a browser.",2494,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,Leasehold Advisory Service,https://www.lease-advice.org/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,lease extension calculator,https://www.lease-advice.org/calculator/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,information about forfeiture,https://www.lease-advice.org/disputes/breaching-your-lease-and-forfeiture/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,on a flat if you qualify,https://www.lease-advice.org/lease-extension/flats/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,on a house if you qualify,https://www.lease-advice.org/lease-extension/leasehold-houses/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,‘varying the lease’,https://www.lease-advice.org/leasehold/lease-variation/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/leasehold-property/extending-changing-or-ending-a-lease,when your lease expires,https://www.lease-advice.org/leasehold/when-lease-expires/,403,"Blocked, but may work in a browser.",2478,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/renew-approved-driving-instructor-adi-registration,Start now,https://driver-services.dvsa.gov.uk/irdtm,403,"Blocked, but may work in a browser.",2461,Driver and Vehicle Standards Agency
